config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
0.9510075245045827,18,false,gbdt,0.06045124701540479,99999,0.0014350085482106897,-1,root_mean_squared_error,4,52,1,regression,0.08978857030965463,0.11648856284398763,99999,serial,True,1,1.5230173327488474,3412.742646932602,1,31895692
0.9473968037854033,21,false,gbdt,0.1125968902914302,99999,0.0010605276154062038,-1,root_mean_squared_error,3,50,1,regression,0.10687868908717289,0.09954773930798391,99999,serial,True,1,1.516572236168913,4129.351610660553,1,b7288a0c
0.9432423688933599,17,false,gbdt,0.09071520175483666,99999,0.0009024560865347284,-1,root_mean_squared_error,3,46,1,regression,0.1462698972430123,0.14055473575011948,99999,serial,True,1,1.5150482006440158,4742.491798877716,1,a6d16bf6
0.9477822943506974,18,false,gbdt,0.1233058250393976,99999,0.0010899960893910158,-1,root_mean_squared_error,3,54,1,regression,0.09645208905354524,0.03862966345360918,99999,serial,True,1,1.5166086142840725,4093.161401510239,1,35851c9e
0.9453081092165745,21,false,gbdt,0.05143619591449013,99999,0.0013029831573079763,-1,root_mean_squared_error,3,46,1,regression,0.1106600082429941,0.13857616663122496,99999,serial,True,1,1.522364446743447,3626.723650455475,1,64d252da
0.9661012263244582,18,false,gbdt,0.05334080183757668,99999,0.0008557149146132195,-1,root_mean_squared_error,5,48,1,regression,0.13508515458278061,0.13608093420939965,99999,serial,True,1,1.5231605976116476,5316.3161351680765,1,5ee32aa2
0.9622053024278115,17,false,gbdt,0.12266591452081191,99999,0.0014296461858866912,-1,root_mean_squared_error,3,52,1,regression,0.13450695983546135,0.13965690700342379,99999,serial,True,1,1.5168443361719266,3179.392004489899,1,3d382266
0.935086929952094,22,false,gbdt,0.14327904918428705,99999,0.0008623137567363036,-1,root_mean_squared_error,3,53,1,regression,0.09093373934034085,0.1444480026093724,99999,serial,True,1,1.5195233934743086,4901.037470579146,1,f99e82b4
0.9611595945013637,18,false,gbdt,0.0758218378694825,99999,0.0009611925663580233,-1,root_mean_squared_error,6,49,1,regression,0.07595509803257752,0.005286352740061437,99999,serial,True,1,1.5169212251806077,4391.7642900943765,1,c1224a74
0.9431384709933223,19,false,gbdt,0.09277168851760341,99999,0.0009757422785091556,-1,root_mean_squared_error,4,48,1,regression,0.1306161189553513,0.11838336034756043,99999,serial,True,1,1.5150489101792333,4167.005477666855,1,03f1ac4c
0.9596092124457297,19,false,gbdt,0.10884624073692592,99999,0.0013232111228760348,-1,root_mean_squared_error,6,51,1,regression,0.11508756531674681,0.10330332193492837,99999,serial,True,1,1.5169289330181344,3076.756942987442,1,897aa726
0.9539179908141752,18,false,gbdt,0.11158293536270142,99999,0.0008487034430922152,-1,root_mean_squared_error,4,54,1,regression,0.11344139455741585,0.10413993193241977,99999,serial,True,1,1.516722256029964,4802.4678304195395,1,763c9810
0.9579265137465063,22,false,gbdt,0.06105230164225996,99999,0.0011394448921692242,-1,root_mean_squared_error,5,50,1,regression,0.07688793308062539,0.087310131780934,99999,serial,True,1,1.523416096051642,3994.482527732849,1,a2db2820
0.9598051126251781,17,false,gbdt,0.14031361285712984,99999,0.0009681803711414188,-1,root_mean_squared_error,5,48,1,regression,0.14508188729637805,0.07680795809463384,99999,serial,True,1,1.5200391523332668,4105.462119579315,1,fe3eda20
0.9461229155224795,19,false,gbdt,0.09798171695297027,99999,0.0011586147220214533,-1,root_mean_squared_error,6,50,1,regression,0.09982219026513482,0.036715313421939344,99999,serial,True,1,1.5155688365665951,3553.374374628067,1,3e34d4d8
0.9410250283864394,20,false,gbdt,0.09745362894864526,99999,0.001233629436247274,-1,root_mean_squared_error,3,46,1,regression,0.12860890802865865,0.0606057370001679,99999,serial,True,1,1.515754244967742,3521.7364659309387,1,df9179dc
0.9300046916148941,19,false,gbdt,0.0743987473434353,99999,0.0011048889954260465,-1,root_mean_squared_error,4,45,1,regression,0.14889637966842803,0.12226891766873495,99999,serial,True,1,1.515765508997789,4081.799782514572,1,ee96a6dc
0.932935109282262,20,false,gbdt,0.06139964148264538,99999,0.0010184056885638776,-1,root_mean_squared_error,4,51,1,regression,0.09651419219774168,0.10751940048256949,99999,serial,True,1,1.5234319365752542,4346.615248441696,1,04b4e1d8
0.9611140609592922,17,false,gbdt,0.09752172235579062,99999,0.0009606426087484251,-1,root_mean_squared_error,5,47,1,regression,0.12960616877957506,0.018189701772278223,99999,serial,True,1,1.5156504517262757,4302.217195749283,1,a976f216
0.9664986157736359,18,false,gbdt,0.14913195858899708,99999,0.000956955136750195,-1,root_mean_squared_error,4,53,1,regression,0.12654045657034674,0.04983640439549466,99999,serial,True,1,1.5213065866523892,4396.2936663627615,1,c85a0ef2
0.951452501085394,20,false,gbdt,0.12319035842135427,99999,0.0008189889842177835,-1,root_mean_squared_error,3,47,1,regression,0.09913339230098368,0.07386863215955748,99999,serial,True,1,1.5170251716169303,5057.249180793762,1,5ea365a2
0.94299659800337,20,false,gbdt,0.09361146435120084,99999,0.0009817512897395248,-1,root_mean_squared_error,6,48,1,regression,0.11532068652783785,0.13013757065595544,99999,serial,True,1,1.5161216300259364,4092.069349050522,1,e6fa18fe
0.9380625578891755,20,false,gbdt,0.07540245946205087,99999,0.001005035046039078,-1,root_mean_squared_error,3,49,1,regression,0.0750739079657195,0.14916211468112098,99999,serial,True,1,1.5150910088771372,4497.305815219879,1,bd8a6daa
0.9595067776462799,18,false,gbdt,0.10712345599177688,99999,0.00093298979875797,-1,root_mean_squared_error,6,49,1,regression,0.14134574108648762,0.14128405933063853,99999,serial,True,1,1.5174623654162285,4232.942567586899,1,059c862e
0.948614177671263,19,false,gbdt,0.1302083651710634,99999,0.0009842675105774256,-1,root_mean_squared_error,4,48,1,regression,0.13143808124108908,0.12259157785594674,99999,serial,True,1,1.519667486637273,4122.657160997391,1,72b41be2
0.9472847241222137,20,false,gbdt,0.14676855359120608,99999,0.0009488680866326258,-1,root_mean_squared_error,3,50,1,regression,0.0792025059414087,0.1165603558028396,99999,serial,True,1,1.521477335479936,4638.018092870712,1,d7ee307e
0.9362603312225496,21,false,gbdt,0.08170192345956796,99999,0.0010790471864963887,-1,root_mean_squared_error,3,49,1,regression,0.08783613238194207,0.05356433225808116,99999,serial,True,1,1.5157507685236582,4288.811020612718,1,010d0d4a
0.9427589200522463,20,false,gbdt,0.13117941908266803,99999,0.0009901001081080538,-1,root_mean_squared_error,4,49,1,regression,0.1447875413055191,0.0992502174712648,99999,serial,True,1,1.5185933383708456,4136.711353778839,1,40e48c0e
0.9525954446945307,22,false,gbdt,0.0590197172336596,99999,0.0008940978978483892,-1,root_mean_squared_error,5,52,1,regression,0.11933954154363213,0.058113605437120554,99999,serial,True,1,1.5235041224750736,5000.186700105667,1,b3a5a58e
0.9664844007225963,20,false,gbdt,0.1260484047707936,99999,0.0008140722605591001,-1,root_mean_squared_error,5,47,1,regression,0.13465418397799384,0.07583672016192794,99999,serial,True,1,1.5197409340157275,4853.721039533615,1,60ce4592
0.959157075404286,18,false,gbdt,0.06277075470237434,99999,0.001026583107252179,-1,root_mean_squared_error,4,54,1,regression,0.09245136519768449,0.04318573745749786,99999,serial,True,1,1.523175292835932,4532.395433664322,1,4668bd1c
0.9658790177933819,18,false,gbdt,0.10079209461455914,99999,0.0012135633314127223,-1,root_mean_squared_error,6,52,1,regression,0.08998243118468949,0.06574614505928193,99999,serial,True,1,1.5157428594244768,3387.3669080734253,1,5c76dc00
0.952540569776197,20,false,gbdt,0.11328866397305859,99999,0.0008208835954806467,-1,root_mean_squared_error,5,47,1,regression,0.11466862849641149,0.06821780243063348,99999,serial,True,1,1.5169785908250322,4811.485080242157,1,3f93e30c
0.9329102363432858,18,false,gbdt,0.08486225569873844,99999,0.0008013310995960322,-1,root_mean_squared_error,4,53,1,regression,0.10517814842977562,0.0921323988876923,99999,serial,True,1,1.5163835147655107,5455.919575929642,1,c23875e6
0.9505649188453027,18,false,gbdt,0.08674670152616831,99999,0.0010318789024246734,-1,root_mean_squared_error,3,50,1,regression,0.08317652392571052,0.1221789355415416,99999,serial,True,1,1.5150157316474233,4054.395541191101,1,1a7f7d0e
0.9533186080181256,20,false,gbdt,0.14459480827959248,99999,0.0008893988274217435,-1,root_mean_squared_error,3,50,1,regression,0.07777217222049121,0.10339428093112427,99999,serial,True,1,1.5220347186625447,4965.219135046005,1,e2349c16
0.9699197462595062,18,false,gbdt,0.06503347193239187,99999,0.0009204251089748317,-1,root_mean_squared_error,5,54,1,regression,0.1350061760298856,0.06040293169378281,99999,serial,True,1,1.523973507347664,5072.185829639435,1,ce2a0684
0.9538673837344331,19,false,gbdt,0.12270709842568586,99999,0.0012494159440485813,-1,root_mean_squared_error,5,45,1,regression,0.11750163115040589,0.09120479839942221,99999,serial,True,1,1.5170210812917568,3340.237244606018,1,2d176a3c
0.9339631474673779,17,false,gbdt,0.13453646756207083,99999,0.0010294966093896878,-1,root_mean_squared_error,4,49,1,regression,0.07533858369909385,0.0824174355835223,99999,serial,True,1,1.5195644433796829,3952.2394437789917,1,6636f202
0.9521986992279575,19,false,gbdt,0.14724167904922156,99999,0.0010703787777119778,-1,root_mean_squared_error,3,47,1,regression,0.1376711301023703,0.11593632693105177,99999,serial,True,1,1.5223092150546844,4106.220770120621,1,539340ee
0.9496864271619332,18,false,gbdt,0.06024574009199256,99999,0.0008269022845001172,-1,root_mean_squared_error,3,50,1,regression,0.0842742973348925,0.14955674564575056,99999,serial,True,1,1.5228847866675632,5601.2862005233765,1,82fdaf4a
0.9510460900058952,20,false,gbdt,0.13332744218577317,99999,0.0008666020435129213,-1,root_mean_squared_error,4,47,1,regression,0.11457636422698507,0.06743067860355412,99999,serial,True,1,1.5196399445040356,4541.134558200836,1,0fb465c6
0.959492120557554,21,false,gbdt,0.07794878808785986,99999,0.0010515871703056802,-1,root_mean_squared_error,3,50,1,regression,0.09280614328232614,0.10192849566318493,99999,serial,True,1,1.5158489656487921,4356.69734120369,1,7265b48e
0.9538560680916831,22,false,gbdt,0.14758247850145131,99999,0.0009407016794860102,-1,root_mean_squared_error,3,50,1,regression,0.09360416052425133,0.10159662480541186,99999,serial,True,1,1.5217421380687348,4561.187519073485,1,40aa642e
0.9484231793779848,22,false,gbdt,0.062050494101606846,99999,0.001141861164578318,-1,root_mean_squared_error,6,52,1,regression,0.11762424696783735,0.08350821792111872,99999,serial,True,1,1.5241589707078562,3953.8088002204895,1,155debc8
0.9418016007549787,19,false,gbdt,0.06887500313123854,99999,0.0014715166537918084,-1,root_mean_squared_error,4,51,1,regression,0.11874147859203579,0.1251940322850105,99999,serial,True,1,1.5162633676960886,3209.704804420471,1,1e75728c
0.9386624261044484,19,false,gbdt,0.059755602095106136,99999,0.0011619444657888535,-1,root_mean_squared_error,4,52,1,regression,0.09051483993400603,0.10736845356372594,99999,serial,True,1,1.523603556404956,4073.936547279358,1,c8fd7f22
0.9529653922402254,19,false,gbdt,0.07416694448222735,99999,0.0010702499037022995,-1,root_mean_squared_error,3,47,1,regression,0.1402886098388869,0.1136052809145645,99999,serial,True,1,1.5156251008831356,4243.5241651535025,1,63bd19fa
0.9464769592759492,21,false,gbdt,0.05017047786911129,99999,0.0009613852806570824,-1,root_mean_squared_error,3,50,1,regression,0.12725066426609816,0.11250445577417907,99999,serial,True,1,1.5233828280116293,4798.937909603119,1,8810b8cc
0.9549195755027633,18,false,gbdt,0.056481366144461045,99999,0.000908762369001557,-1,root_mean_squared_error,4,48,1,regression,0.1264960447709446,0.14073332947277448,99999,serial,True,1,1.5228782988767935,5153.5605969429025,1,45236362
0.9360626171421026,19,false,gbdt,0.12349449026065676,99999,0.0013585705296452885,-1,root_mean_squared_error,5,48,1,regression,0.10090239022794381,0.10732312068540548,99999,serial,True,1,1.5169703418295082,3055.1376991271973,1,5995576
0.9699448483192914,18,false,gbdt,0.08976207234128386,99999,0.001027257076243433,-1,root_mean_squared_error,4,54,1,regression,0.09002577662397498,0.034266413973783036,99999,serial,True,1,1.5157042653495023,4188.211746931076,1,b37ab752
0.9547392729218879,19,false,gbdt,0.12633220432817985,99999,0.0013446960391497737,-1,root_mean_squared_error,5,48,1,regression,0.09914321253727568,0.11012302252112004,99999,serial,True,1,1.518988920607096,3145.977473735809,1,93760762
0.9489921406035369,17,false,gbdt,0.12662613079344903,99999,0.0008377977659220358,-1,root_mean_squared_error,6,48,1,regression,0.10074820403708021,0.14353552482972737,99999,serial,True,1,1.519832900295562,4577.3715982437125,1,ce1fc2d6
0.9496174899110394,22,false,gbdt,0.09156275061255553,99999,0.0011619379804249077,-1,root_mean_squared_error,6,50,1,regression,0.14406406300753896,0.02867521096157311,99999,serial,True,1,1.5159124919676443,3662.173179864883,1,b3d054e6
0.9541721855713835,18,false,gbdt,0.1388041529452465,99999,0.0011228705506270726,-1,root_mean_squared_error,4,48,1,regression,0.12661058908555406,0.07968545325015983,99999,serial,True,1,1.5187568526013449,3599.814590215683,1,745a912c
0.9301874313348465,20,false,gbdt,0.1320804807781864,99999,0.0008161525820209168,-1,root_mean_squared_error,4,52,1,regression,0.12671556419709953,0.07482497732432364,99999,serial,True,1,1.5187119517653536,4877.335533618927,1,b31108de
0.9505989924819793,20,false,gbdt,0.06496289143735681,99999,0.0011451263643330572,-1,root_mean_squared_error,3,52,1,regression,0.08645282601374335,0.11018333774713326,99999,serial,True,1,1.5234803299544415,4207.945071697235,1,b298eb3c
0.9522029452472462,20,false,gbdt,0.11239095924955504,99999,0.0008339798949560954,-1,root_mean_squared_error,5,47,1,regression,0.11503888379418356,0.06786931026915673,99999,serial,True,1,1.516950895503853,4687.767526388167,1,1da8c6c0
0.9611252004433123,20,false,gbdt,0.12612675905145182,99999,0.001013846080143835,-1,root_mean_squared_error,3,50,1,regression,0.0953424571385696,0.07674351931590542,99999,serial,True,1,1.5199898627113322,3991.273653507233,1,e3e02b5e
0.9385407329284594,19,false,gbdt,0.06960169086870643,99999,0.0011586398087501295,-1,root_mean_squared_error,5,45,1,regression,0.10759663008183615,0.09623636830844623,99999,serial,True,1,1.5164081585585998,3879.309718608856,1,23880c3c
0.9440706514753834,21,false,gbdt,0.07206885210746941,99999,0.0013802260329212489,-1,root_mean_squared_error,5,48,1,regression,0.10440863663228493,0.13501739954839487,99999,serial,True,1,1.5165084163932845,3380.7117309570312,1,62190804
0.9479107513946831,20,false,gbdt,0.1334302908627011,99999,0.001005895279195022,-1,root_mean_squared_error,4,53,1,regression,0.14141533039914025,0.10000421918324415,99999,serial,True,1,1.5189582818964638,4149.879373311997,1,dbcb22b4
0.9385279345865276,20,false,gbdt,0.06298541423822185,99999,0.0011561130940316322,-1,root_mean_squared_error,3,52,1,regression,0.08770310408291221,0.10739348331948817,99999,serial,True,1,1.5232671432436375,4055.9959189891815,1,a3e2dc96
0.9546361277879095,19,false,gbdt,0.12060444117073385,99999,0.0013758948215337053,-1,root_mean_squared_error,5,48,1,regression,0.11836187942928666,0.10291298442875663,99999,serial,True,1,1.5174430980137292,3124.9680037498474,1,0dd81aa6
0.9595559208189474,17,false,gbdt,0.05589557222424968,99999,0.001207688575764753,-1,root_mean_squared_error,3,52,1,regression,0.11994091348327646,0.1287198169847519,99999,serial,True,1,1.5228265059213408,3991.3190026283264,1,b38572f0
0.9306349030264542,20,false,gbdt,0.11270228355922007,99999,0.0010020825915678562,-1,root_mean_squared_error,4,51,1,regression,0.08975140943593275,0.07287980340803585,99999,serial,True,1,1.5165314532917504,4030.4579241275787,1,0fe9de32
0.9379506572642214,20,false,gbdt,0.07763838062582443,99999,0.0010037373178541074,-1,root_mean_squared_error,3,50,1,regression,0.08098369677802708,0.1499541579816574,99999,serial,True,1,1.514943649091728,4542.716601371765,1,3524af80
0.951352453058216,18,false,gbdt,0.12679631744411146,99999,0.0014627023514398832,-1,root_mean_squared_error,5,48,1,regression,0.1337168978100864,0.11218881566795416,99999,serial,True,1,1.5193440579238735,3012.092839956284,1,a4f1ea98
0.9405386982034993,22,false,gbdt,0.1022485159141973,99999,0.0013044729641440306,-1,root_mean_squared_error,3,50,1,regression,0.14762386276407757,0.01911733490181635,99999,serial,True,1,1.5158117061021723,3378.265874147415,1,f3cceac4
0.945561924594704,19,false,gbdt,0.09010829652778178,99999,0.0011732563248708593,-1,root_mean_squared_error,4,45,1,regression,0.11440645292822763,0.08798999012525835,99999,serial,True,1,1.5154921173947078,3657.6255037784576,1,b3265356
0.9651637824470732,18,false,gbdt,0.05252978564110974,99999,0.0008400837300872102,-1,root_mean_squared_error,6,48,1,regression,0.1342399851177133,0.06688025607776146,99999,serial,True,1,1.5234780623072353,5419.8671712875375,1,339c24c8
0.9657383499673741,22,false,gbdt,0.1484029565522469,99999,0.0009738221523956593,-1,root_mean_squared_error,4,54,1,regression,0.12402693854899943,0.1202941738584964,99999,serial,True,1,1.5209706973708776,4337.549314260483,1,d5a02ac6
0.9660815074813981,21,false,gbdt,0.12172129186247976,99999,0.0010624507569538435,-1,root_mean_squared_error,4,49,1,regression,0.13369870422731037,0.03246895719420086,99999,serial,True,1,1.516628729352936,4004.101372480393,1,b3700348
0.9589736560580707,17,false,gbdt,0.05173355783270439,99999,0.0014071366450642325,-1,root_mean_squared_error,5,53,1,regression,0.10520389081763035,0.08924598728099326,99999,serial,True,1,1.5241213196959371,3521.836187601089,1,27331496
0.9391352483092632,17,false,gbdt,0.13595348382465336,99999,0.0009955088058057893,-1,root_mean_squared_error,6,50,1,regression,0.10067786435878734,0.13444923423622307,99999,serial,True,1,1.519729561538972,3851.818279504776,1,3885f980
0.9486861030800987,22,false,gbdt,0.14745939291101332,99999,0.0014538459109889542,-1,root_mean_squared_error,6,52,1,regression,0.11804219706924135,0.06924625417149355,99999,serial,True,1,1.5224489399898218,2955.850594520569,1,db02c11a
0.9485443416228879,20,false,gbdt,0.0519129798650406,99999,0.0008333865530535002,-1,root_mean_squared_error,3,50,1,regression,0.07988082062807493,0.1054544535438556,99999,serial,True,1,1.5227729348777956,5455.733743906021,1,983cbd3a
0.9366369812161136,19,false,gbdt,0.08838904337986687,99999,0.0013616090160582075,-1,root_mean_squared_error,5,48,1,regression,0.13955006010273666,0.048367096186360536,99999,serial,True,1,1.5154836686252748,3199.7676622867584,1,cf70c89c
0.9465832578281129,20,false,gbdt,0.05490600872046733,99999,0.0009439532940349019,-1,root_mean_squared_error,3,50,1,regression,0.08006221962363008,0.11359456737009666,99999,serial,True,1,1.5231405237952875,4933.485646724701,1,24e065c0
0.9498704943321047,18,false,gbdt,0.05679659712889465,99999,0.0011145261857824855,-1,root_mean_squared_error,3,50,1,regression,0.08287700755777792,0.13569132554738828,99999,serial,True,1,1.522841771986093,4275.7246503829965,1,3a7e4676
0.9581246597701681,18,false,gbdt,0.11082270437331858,99999,0.0008673722858365036,-1,root_mean_squared_error,4,51,1,regression,0.09504137303990291,0.08338092051005884,99999,serial,True,1,1.5167860042575498,4638.233593463898,1,4ee2e53c
0.9599199972974936,18,false,gbdt,0.1096378972434355,99999,0.0009558185794318766,-1,root_mean_squared_error,6,49,1,regression,0.07590935211446259,0.14028287772100873,99999,serial,True,1,1.5175349378546528,4024.5286469459534,1,a086399c
0.9375958765434361,19,false,gbdt,0.05970305261087377,99999,0.0014248409023687207,-1,root_mean_squared_error,5,48,1,regression,0.09101337942051585,0.10700495625463047,99999,serial,True,1,1.5229674394735695,3367.291177749634,1,2f31f56e
0.9490977517548522,22,false,gbdt,0.06098396695667931,99999,0.0009202876784981917,-1,root_mean_squared_error,6,52,1,regression,0.14267378740648706,0.10873821680273191,99999,serial,True,1,1.5239508017135313,4747.892834901811,1,6c4097ea
0.9507164041704986,18,false,gbdt,0.1283918921754277,99999,0.0014790283751389523,-1,root_mean_squared_error,5,48,1,regression,0.13212622217968473,0.11303427934135583,99999,serial,True,1,1.519317098811824,2973.9548881053925,1,92b81494
0.94558729065462,18,false,gbdt,0.050487938059701296,99999,0.0014420509123341174,-1,root_mean_squared_error,5,48,1,regression,0.13292383108128383,0.1090009501381519,99999,serial,True,1,1.5229223858972616,3373.396877527237,1,41c27392
0.9606750087898016,19,false,gbdt,0.07770103861043436,99999,0.0012002715443984694,-1,root_mean_squared_error,6,53,1,regression,0.11659841267194011,0.042524114619575996,99999,serial,True,1,1.5166537283356942,3838.6823060512543,1,c2e3c496
0.9357420051337284,20,false,gbdt,0.060765639836515464,99999,0.001397248810898369,-1,root_mean_squared_error,6,47,1,regression,0.12382321302086038,0.04063546444664613,99999,serial,True,1,1.5234186294947365,3393.420389890671,1,b3c5aa0a
0.9602064466114918,19,false,gbdt,0.11292032716909602,99999,0.0010439083337877397,-1,root_mean_squared_error,6,50,1,regression,0.11509737628509609,0.0975658209943424,99999,serial,True,1,1.5168130615143407,3798.6284992694855,1,28da202e
0.962984758820179,17,false,gbdt,0.06505539123786364,99999,0.0009193263077509731,-1,root_mean_squared_error,4,45,1,regression,0.13340575694027346,0.08700548618234377,99999,serial,True,1,1.5227506154031551,5082.8402967453,1,d8db1436
0.9379349657439969,19,false,gbdt,0.06596437125971995,99999,0.0013063934032488153,-1,root_mean_squared_error,5,48,1,regression,0.07619879654242878,0.10618032033856908,99999,serial,True,1,1.5232000695322423,3611.147746801376,1,ef97226a
0.9480271801071646,20,false,gbdt,0.1416984734627519,99999,0.0010066139759623632,-1,root_mean_squared_error,4,48,1,regression,0.14313898464170763,0.09941938387106647,99999,serial,True,1,1.519842813609325,4041.867373943329,1,42be0324
0.9479619986641338,22,false,gbdt,0.05872974772537118,99999,0.0011434523476226161,-1,root_mean_squared_error,6,52,1,regression,0.11622265459758166,0.08663364523107958,99999,serial,True,1,1.5243494337585388,4006.122024059296,1,e9885e42
0.9387622165935333,17,false,gbdt,0.07909090396225225,99999,0.000988960222350155,-1,root_mean_squared_error,6,50,1,regression,0.10028738007375301,0.1355998619593151,99999,serial,True,1,1.5167311894166913,4364.456941604614,1,f0186dfa
0.9513144012488782,18,false,gbdt,0.09535616336220178,99999,0.0010012046586649194,-1,root_mean_squared_error,3,50,1,regression,0.07726263040622362,0.11936601401581216,99999,serial,True,1,1.5149612364578986,4300.8300054073325,1,32d0ecda
