config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/class_weight,config/colsample_bytree,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_child_samples,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/subsample_for_bin,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
{'gbdt': 0.9511856611952609},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6114463475316773}",balanced,0.8398706847825835,0.4407530981102801,100,0.029650156295250474,-1,root_mean_squared_error,20,12,92,1,regression,0.64553344516676,0.21644277268828482,99999,3,serial,True,1,0.03292432839216073,154.48867297172546,1,11410a14
{'gbdt': 0.9606727537279741},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.8569609454744769}",,0.8781488239366666,0.06587403646618806,100,0.01191320466981623,-1,root_mean_squared_error,80,8,111,1,regression,0.7238525863349395,0.667550547966293,99999,7,serial,True,1,0.043441753905141836,164.63449907302856,1,62647504
{'gbdt': 0.9829958016294872},{'gbdt': 4},false,"{'boosting_type': 'gbdt', 'subsample': 0.6077229016999339}",balanced,0.878455628226636,0.251559822213006,100,0.011384292049764684,-1,root_mean_squared_error,58,18,149,1,regression,0.09725565321715973,0.8151934125159745,99999,10,serial,True,1,0.041826004486828515,210.9721381664276,1,03c17766
{'gbdt': 0.9646250899981738},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.6850950170430954}",,0.6909138987118536,0.3837636218216596,100,0.03351124291066161,-1,root_mean_squared_error,41,5,100,1,regression,0.7582850108787316,0.23668725091464704,99999,10,serial,True,1,0.04295068269218317,154.2999167442322,1,cef7140c
{'gbdt': 0.9695431325014379},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.8478908580779767}",,0.7923863619501246,0.8375451568781566,100,0.05203749988298167,-1,root_mean_squared_error,89,13,134,1,regression,0.6427554273947512,0.48221383269345147,99999,14,serial,True,1,0.05341346186100776,151.18080043792725,1,44cfbebc
{'gbdt': 0.9503976218463472},{'gbdt': 2},false,{'boosting_type': 'goss'},balanced,0.9678547640620531,0.3768008941808877,100,0.010955583243649739,-1,root_mean_squared_error,58,11,144,1,regression,0.589245624611249,0.4073432556771457,99999,9,serial,True,1,0.039387272462860584,193.95462918281555,1,bc7ebeba
{'gbdt': 0.9755095271671755},{'gbdt': 23},false,"{'boosting_type': 'gbdt', 'subsample': 0.8027030182325336}",,0.9881940269380114,0.9574343376428339,100,0.01771300761585453,-1,root_mean_squared_error,43,17,122,1,regression,0.9936698345098256,0.2644374890238763,99999,3,serial,True,1,0.029139486011640132,150.94853901863095,1,95595b78
{'gbdt': 0.9869888047630434},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.5140559287853128}",balanced,0.9262565117030802,0.06646218835380147,100,0.007662116560884778,-1,root_mean_squared_error,89,7,105,1,regression,0.07202044535226598,0.7745177748377833,99999,13,serial,True,1,0.035462728129195584,202.96610713005063,1,f0023a1c
{'gbdt': 0.9758973449708587},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.7035823719631148}",balanced,0.9397345450815323,0.05257214811136113,100,0.01991612822731954,-1,root_mean_squared_error,59,13,135,1,regression,0.2007985912441472,0.9161462445089765,99999,5,serial,True,1,0.03635218946202715,159.09921264648438,1,de2b99c2
{'gbdt': 0.978918593319958},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.834849311578463}",balanced,0.8219279837669261,0.45343860071779035,100,0.029582670309265167,-1,root_mean_squared_error,66,9,129,1,regression,0.614786620558121,0.689636529024989,99999,15,serial,True,1,0.03983224713756257,157.233647108078,1,55efaef0
{'gbdt': 0.9640058957934771},{'gbdt': 11},false,"{'boosting_type': 'gbdt', 'subsample': 0.6329400872363442}",balanced,0.7920319722768485,0.5361233420268687,100,0.006668407446229237,-1,root_mean_squared_error,49,11,64,1,regression,0.7193554338298707,0.6987155512606255,99999,7,serial,True,1,0.05248096711667027,240.7970290184021,1,9541d6c4
{'gbdt': 0.9627543437884919},{'gbdt': 21},false,"{'boosting_type': 'gbdt', 'subsample': 0.8814720119227739}",balanced,0.8590909145006753,0.7956312452989497,100,0.0050851700307537415,-1,root_mean_squared_error,16,18,64,1,regression,0.5517965219710461,0.8688954707626729,99999,1,serial,True,1,0.01830995629989285,153.29823827743533,1,435b5eb0
{'gbdt': 0.9885848008734204},{'gbdt': 8},false,{'boosting_type': 'goss'},balanced,0.9661050618513104,0.12567718976093045,100,0.014915146790766451,-1,root_mean_squared_error,100,5,71,1,regression,0.5340944216324026,0.9447381737029996,99999,13,serial,True,1,0.04043149615054565,204.2983067035675,1,f61c752e
{'gbdt': 0.9788639942595564},{'gbdt': 8},false,{'boosting_type': 'goss'},balanced,0.9518001778857076,0.35772238275961404,100,0.01176441978623813,-1,root_mean_squared_error,11,10,79,1,regression,0.4869549332511285,0.013584847541148193,99999,12,serial,True,1,0.044214970059511784,184.77871298789975,1,66f8a25e
{'gbdt': 0.9833176471355799},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.7217002021112657}",balanced,0.9997656085062631,0.9750844553406566,100,0.023327377789067898,-1,root_mean_squared_error,32,15,96,1,regression,0.5223574424472961,0.5273996099560021,99999,13,serial,True,1,0.05853722263161214,159.52393198013306,1,b4046244
{'gbdt': 0.9674735949616706},{'gbdt': 15},false,{'boosting_type': 'goss'},,0.7528972921048405,0.27670558039289594,100,0.04075902157768517,-1,root_mean_squared_error,88,5,103,1,regression,0.8022922878743972,0.8310717134521373,99999,12,serial,True,1,0.033787776267062884,147.34353971481326,1,c0e3952a
{'gbdt': 0.989347174640901},{'gbdt': 15},false,{'boosting_type': 'goss'},balanced,0.9237629925256331,0.13105747226095876,100,0.015633926016701338,-1,root_mean_squared_error,46,5,104,1,regression,0.5317835487625814,0.590278169966309,99999,13,serial,True,1,0.04498536394042847,203.1900839805603,1,780b7f2c
{'gbdt': 0.974071231527293},{'gbdt': 23},false,"{'boosting_type': 'gbdt', 'subsample': 0.6371995877762893}",,0.8722124778521947,0.49871186494585484,100,0.010971373737491073,-1,root_mean_squared_error,73,6,100,1,regression,0.6079044600676954,0.38086936360931134,99999,13,serial,True,1,0.04024681091385556,188.9794430732727,1,40ab4474
{'gbdt': 0.971512383648123},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.7603950987406966}",,0.9206687012380677,0.5042962906364207,100,0.05143048390315728,-1,root_mean_squared_error,26,7,140,1,regression,0.20177552534800275,0.9063539424909441,99999,14,serial,True,1,0.03704919000431085,147.41185331344602,1,c32999d8
{'gbdt': 0.9724277219891236},{'gbdt': 10},false,{'boosting_type': 'goss'},,0.9310409926214358,0.4453885488969583,100,0.018681431955632828,-1,root_mean_squared_error,85,8,59,1,regression,0.9676666808915881,0.09184128965833505,99999,7,serial,True,1,0.052164963534941364,165.27601170539856,1,5c41ab44
{'gbdt': 0.9996650308472678},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.5810334329102436}",balanced,0.9220884082249925,0.5498806658629687,100,0.017040257281731627,-1,root_mean_squared_error,24,15,103,1,regression,0.29936600395191093,0.3833351097976688,99999,13,serial,True,1,0.037900393864699226,173.62682795524597,1,7137fbc0
{'gbdt': 0.9828599682436037},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.7705869983651001}",balanced,0.9787942379512922,0.05248055223341308,100,0.05530960745766155,-1,root_mean_squared_error,4,8,33,1,regression,0.49644196742903335,0.027530334739356788,99999,15,serial,True,1,0.03965145858541115,179.46567749977112,1,7d0d8060
{'gbdt': 0.9714483211052404},{'gbdt': 11},false,{'boosting_type': 'goss'},balanced,0.9067840085689847,0.1519312548458604,100,0.05037481382658462,-1,root_mean_squared_error,51,18,69,1,regression,0.7479544640091266,0.13786686179801788,99999,13,serial,True,1,0.04823474356685039,154.36356019973758,1,95933a8c
{'gbdt': 0.9522785871732788},{'gbdt': 20},false,{'boosting_type': 'goss'},,0.932560891672285,0.4233316438513951,100,0.06310257452150601,-1,root_mean_squared_error,37,6,138,1,regression,0.05320040137066573,0.31032486110378665,99999,9,serial,True,1,0.04120367207274744,141.8864471912384,1,94f0d418
{'gbdt': 0.9561738716579671},{'gbdt': 4},false,"{'boosting_type': 'gbdt', 'subsample': 0.666395535236735}",balanced,0.8735963713881764,0.45356787610305793,100,0.008530220080749232,-1,root_mean_squared_error,4,15,61,1,regression,0.029590840277124886,0.5893534663833299,99999,12,serial,True,1,0.035984851749258216,208.63405799865725,1,a46716ec
{'gbdt': 0.9622814989889727},{'gbdt': 5},false,{'boosting_type': 'goss'},balanced,0.8562641131441867,0.2463596452549703,100,0.007361115148391123,-1,root_mean_squared_error,57,9,147,1,regression,0.2714423325332689,0.7474331005026699,99999,11,serial,True,1,0.0320277193982033,246.77787709236145,1,2f3ac97e
{'gbdt': 0.9667810839465695},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.5473164285536346}",,0.9508590380525357,0.3049178118882564,100,0.014919114785052595,-1,root_mean_squared_error,30,9,58,1,regression,0.3906683698880962,0.6695422707036894,99999,14,serial,True,1,0.04399465157989712,175.16976284980774,1,14361c90
{'gbdt': 0.9514783240806843},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.5229231564148032}",balanced,0.960332485052042,0.1206389814842791,100,0.010471084696503041,-1,root_mean_squared_error,100,6,115,1,regression,0.21425548257680965,0.9914813357611632,99999,7,serial,True,1,0.04835988161177055,202.30564618110657,1,6f491620
{'gbdt': 0.9763370380905285},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.7033136343389756}",balanced,0.9422155238338554,0.29257689598874503,100,0.023248324016291733,-1,root_mean_squared_error,87,13,86,1,regression,0.21800419457541698,0.9195639001554381,99999,8,serial,True,1,0.03740709309831392,173.3346209526062,1,3d88c76e
{'gbdt': 0.9654719931329341},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.7728588498809243}",balanced,0.7525936869936105,0.6556130179461672,100,0.037135580011791264,-1,root_mean_squared_error,78,8,62,1,regression,0.4693076391766912,0.9167245119296243,99999,8,serial,True,1,0.04124084666125035,154.56907415390017,1,65021f54
{'gbdt': 0.9784639972067465},{'gbdt': 7},false,{'boosting_type': 'goss'},,0.732012896814209,0.339489877807308,100,0.015905354775962905,-1,root_mean_squared_error,15,5,99,1,regression,0.9339378331750531,0.46426004374215535,99999,1,serial,True,1,0.02155724775288606,134.39586567878723,1,c1d1897e
{'gbdt': 0.9992893672815328},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.5376857991175752}",,0.9807961047723242,0.061405172758540016,100,0.020987382079897265,-1,root_mean_squared_error,44,10,148,1,regression,0.3851906185075507,0.6582475663035858,99999,12,serial,True,1,0.038739997758741054,186.6593406200409,1,0c1bfb66
{'gbdt': 0.9534528181297689},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.5007771398061409}",balanced,0.9759469028914839,0.08380177070135852,100,0.04963724963432244,-1,root_mean_squared_error,77,13,121,1,regression,0.4654706254751935,0.521058301048031,99999,12,serial,True,1,0.03719430335680165,174.48002243041992,1,46ae7da2
{'gbdt': 0.9658041472875641},{'gbdt': 16},false,{'boosting_type': 'goss'},balanced,0.7778682372671393,0.6444683731724599,100,0.09706477803172506,-1,root_mean_squared_error,58,10,63,1,regression,0.2778131096106403,0.2223332635830091,99999,9,serial,True,1,0.04243664293422903,134.99221205711365,1,6b411812
{'gbdt': 0.9632092957911819},{'gbdt': 16},false,{'boosting_type': 'goss'},,0.9473306334560703,0.09278694866198578,100,0.01894132714389842,-1,root_mean_squared_error,56,8,143,1,regression,0.365766972986488,0.018360556176134024,99999,7,serial,True,1,0.04906613921610975,187.56103920936584,1,ee9be122
{'gbdt': 0.9534732860246594},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.6727001868648813}",balanced,0.9968480426219798,0.3733020240573799,100,0.033104065449950426,-1,root_mean_squared_error,22,9,131,1,regression,0.26748760886345857,0.4793830445427801,99999,13,serial,True,1,0.0404246926255386,152.77043056488037,1,8210024a
{'gbdt': 0.9672893556308858},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.5410221742200285}",,0.9407169125146919,0.2771264628450769,100,0.022574846740927475,-1,root_mean_squared_error,94,9,95,1,regression,0.411897285539033,0.6413316565592326,99999,14,serial,True,1,0.04345729975966298,160.26944947242737,1,b3de1f6e
{'gbdt': 0.9999524497639274},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.7414846273447189}",,0.998517506506754,0.08072993480267852,100,0.02019257960635176,-1,root_mean_squared_error,82,11,75,1,regression,0.3585068823666005,0.6649447328707384,99999,7,serial,True,1,0.044598976634120234,171.9092059135437,1,7c8be866
{'gbdt': 0.9725131447711383},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.8335782090650293}",,0.7953765426349191,0.6851851030932581,100,0.023937910930453395,-1,root_mean_squared_error,81,5,44,1,regression,0.46697488703898815,0.7889093829384509,99999,1,serial,True,1,0.01838967889814759,140.07025218009952,1,d0c56522
{'gbdt': 0.9680148329974215},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.6978796690428631}",balanced,0.6240118064063199,0.29982101075014134,100,0.046453761188125005,-1,root_mean_squared_error,23,8,40,1,regression,0.20313993336546457,0.8811758625192294,99999,9,serial,True,1,0.044506503639409146,159.04091358184812,1,84bbb94c
{'gbdt': 0.9738005295324225},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.8137156872063931}",,0.8779969731172761,0.48114519168356856,100,0.026720461751053415,-1,root_mean_squared_error,52,6,83,1,regression,0.5750013262731584,0.4119304402829375,99999,13,serial,True,1,0.03920627975589519,157.99321746826172,1,e77664e2
{'gbdt': 0.9616970064310233},{'gbdt': 20},false,{'boosting_type': 'goss'},balanced,0.7598519116745994,0.4185576237958937,100,0.019775052430371604,-1,root_mean_squared_error,47,7,123,1,regression,0.036712374112621515,0.10475935770248956,99999,4,serial,True,1,0.03614469604455526,160.7580146789551,1,f25c60d6
{'gbdt': 0.9849384391189908},{'gbdt': 4},false,"{'boosting_type': 'gbdt', 'subsample': 0.6232449722511729}",balanced,0.8804560631271814,0.18772945803454205,100,0.008652058080332075,-1,root_mean_squared_error,27,15,78,1,regression,0.004228261964596636,0.5739241445252374,99999,14,serial,True,1,0.03899617253094458,219.355464220047,1,1aa71a1a
{'gbdt': 0.9662999494345358},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.9745513146626126}",balanced,0.7707228986301199,0.7516098370108006,100,0.0927620963328206,-1,root_mean_squared_error,71,12,60,1,regression,0.40503793099990787,0.7908214256485653,99999,1,serial,True,1,0.018986717637104245,137.65401530265808,1,41f9cec6
{'gbdt': 0.9677203316532997},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.6767884936965152}",balanced,0.9533420625876615,0.29962767744033403,100,0.025646751308262924,-1,root_mean_squared_error,88,5,100,1,regression,0.18566866156464087,0.8995964598105861,99999,1,serial,True,1,0.015505165202498871,146.96668982505795,1,07c35530
{'gbdt': 0.951190935566912},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.658043223082438}",balanced,0.8666766945875712,0.2935697215736045,100,0.013165223309929537,-1,root_mean_squared_error,90,8,133,1,regression,0.5880520406107066,0.9176084658890801,99999,8,serial,True,1,0.03814652106361111,220.8235032558441,1,24463c74
{'gbdt': 0.9742546301538924},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.5391708992528257}",,0.7992527370919813,0.49649613788031133,100,0.04685247673750979,-1,root_mean_squared_error,55,19,77,1,regression,0.22705860339780815,0.39353533863484014,99999,8,serial,True,1,0.03925413797118903,149.96770238876346,1,17712cd2
{'gbdt': 0.9602131549045894},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.7650191150331244}",,0.8052602155343282,0.05282189307563129,100,0.010917887444394241,-1,root_mean_squared_error,13,8,148,1,regression,0.3475930099911362,0.043848178490350775,99999,7,serial,True,1,0.03892749706416729,162.32291698455808,1,891f89e6
{'gbdt': 0.9836345159588162},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.5024558220248035}",balanced,0.998181377741618,0.2797928882924743,100,0.022595612490445654,-1,root_mean_squared_error,19,18,97,1,regression,0.6020825827053641,0.7444843049504213,99999,8,serial,True,1,0.04528978117201909,189.4326956272125,1,0234d11c
{'gbdt': 0.9987562659170992},{'gbdt': 22},false,{'boosting_type': 'goss'},,0.8123928717207528,0.8847005927635899,100,0.06255936928208838,-1,root_mean_squared_error,19,9,119,1,regression,0.2636012156760714,0.9228234965419183,99999,8,serial,True,1,0.03927375870549546,145.68820643424988,1,ede399ac
{'gbdt': 0.9989784697581282},{'gbdt': 16},false,"{'boosting_type': 'gbdt', 'subsample': 0.6033911459753332}",balanced,0.9130626954513794,0.5809434260135813,100,0.013752945034281781,-1,root_mean_squared_error,95,10,136,1,regression,0.31125589485445104,0.6720740825414224,99999,9,serial,True,1,0.04375182380162745,180.14012360572815,1,4d328a64
{'gbdt': 0.9927154830423},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.5732287825338642}",,0.9962403673654036,0.31509782954257853,100,0.0074652587173237505,-1,root_mean_squared_error,34,9,67,1,regression,0.36530145992087193,0.007494651057075752,99999,9,serial,True,1,0.040413992324487634,236.2436242103577,1,f0a9fae8
{'gbdt': 0.9502201700845396},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.6594499694033825}",balanced,0.8750819720444494,0.4857620199362822,100,0.013282218171500493,-1,root_mean_squared_error,40,14,148,1,regression,0.5685049681404921,0.9066549914646904,99999,14,serial,True,1,0.042292348430251404,179.78803324699402,1,31192104
{'gbdt': 0.959516632296313},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.567159384612491}",,0.8338167817812091,0.18955860693278792,100,0.03577556584316226,-1,root_mean_squared_error,18,5,81,1,regression,0.35673747071112705,0.669396848375916,99999,5,serial,True,1,0.037902016973191816,181.71600484848025,1,46698a4e
{'gbdt': 0.9991027630168081},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.5826779541181226}",balanced,0.9164068391950421,0.6981593690116434,100,0.012908449907524742,-1,root_mean_squared_error,50,10,133,1,regression,0.2877680220473629,0.9993516977534261,99999,15,serial,True,1,0.044241393320164385,180.5297260284424,1,d73e278c
{'gbdt': 0.9793626726977626},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.7243041439714829}",balanced,0.9336320414621971,0.7038404641763759,100,0.02220594700611666,-1,root_mean_squared_error,6,18,124,1,regression,0.49778727937577527,0.5839223199993265,99999,13,serial,True,1,0.05267735968699809,165.07313251495358,1,4f7c68b2
{'gbdt': 0.9654055831663976},{'gbdt': 16},false,"{'boosting_type': 'gbdt', 'subsample': 0.8421362406418148}",balanced,0.7717049040673929,0.3305352112438359,100,0.08510127556846984,-1,root_mean_squared_error,88,10,98,1,regression,0.974610186751309,0.15450190803817387,99999,1,serial,True,1,0.015086946839916343,137.93552565574646,1,17f764d6
{'gbdt': 0.9645001910998675},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.7035042870390579}",,0.9666450470000492,0.5080216472960739,100,0.03341257502025379,-1,root_mean_squared_error,66,5,53,1,regression,0.7677438535782178,0.2985710558661787,99999,14,serial,True,1,0.040970784516936004,152.96680235862732,1,27a7d866
{'gbdt': 0.9797079641079066},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.7726126929498052}",balanced,0.7970483850816766,0.050911129029216795,100,0.05484187510092404,-1,root_mean_squared_error,65,8,43,1,regression,0.4926516695896618,0.8219737685539116,99999,13,serial,True,1,0.03480430132334937,163.43319511413574,1,1f50e606
{'gbdt': 0.9833319790819787},{'gbdt': 7},false,{'boosting_type': 'goss'},,0.8907220912237669,0.5366347832041621,100,0.01963940161501956,-1,root_mean_squared_error,54,16,102,1,regression,0.8578132368588971,0.3252825713263857,99999,2,serial,True,1,0.03131277952564608,137.94087052345276,1,27332592
{'gbdt': 0.9781245860828545},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.7093098499023874}",,0.9444262800121409,0.44064032711191037,100,0.017811768478080452,-1,root_mean_squared_error,60,15,127,1,regression,0.44561555403770914,0.912907918536005,99999,7,serial,True,1,0.0428089931686436,179.1553406715393,1,6d1bf86c
{'gbdt': 0.9697347254456827},{'gbdt': 14},false,{'boosting_type': 'goss'},,0.9973447006390876,0.2115577348705795,100,0.05386924171351285,-1,root_mean_squared_error,63,5,113,1,regression,0.8857504381530341,0.8720437252368965,99999,6,serial,True,1,0.03326924715669066,159.77129220962524,1,1ab18c2e
{'gbdt': 0.9917628650454491},{'gbdt': 4},false,"{'boosting_type': 'gbdt', 'subsample': 0.6143072270887094}",balanced,0.7987663763061058,0.2073549290315337,100,0.009739125091388854,-1,root_mean_squared_error,32,19,55,1,regression,0.18131124569606638,0.5506722699305038,99999,9,serial,True,1,0.03903515188190442,228.12420535087585,1,ff727a4c
{'gbdt': 0.9787431862041075},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.7230289351202832}",,0.6754894093395838,0.44795863378350004,100,0.008700249187200002,-1,root_mean_squared_error,60,18,127,1,regression,0.46173599080380257,0.40003336003675316,99999,12,serial,True,1,0.037755499103683685,210.29799818992612,1,cfcd7986
{'gbdt': 0.9737885366218016},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.8275624683457758}",balanced,0.8722058918228098,0.5014143265684694,100,0.013456003231008349,-1,root_mean_squared_error,99,13,115,1,regression,0.5763182311215079,0.3854196672328163,99999,13,serial,True,1,0.03851029071743281,180.61140251159668,1,879279f8
{'gbdt': 0.9638862071464612},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.6206228874563364}",,0.7463113427619933,0.44704933640026745,100,0.044697266231206845,-1,root_mean_squared_error,97,19,82,1,regression,0.45709179611587947,0.7759636428314362,99999,12,serial,True,1,0.03939942369299145,148.75658488273618,1,9570d2d0
{'gbdt': 0.9786490763203961},{'gbdt': 1},false,{'boosting_type': 'goss'},balanced,0.9305585993738021,0.09640816097933433,100,0.016227645758491584,-1,root_mean_squared_error,44,5,59,1,regression,0.4712160665019532,0.24180564878366273,99999,12,serial,True,1,0.040428220567867684,196.83169317245483,1,305bf52e
{'gbdt': 0.9613715237087489},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.7087782978195314}",,0.6644202730257276,0.9108357425042578,100,0.09253154313909011,-1,root_mean_squared_error,79,5,139,1,regression,0.2833980901747568,0.5084492330815844,99999,12,serial,True,1,0.04597843052888122,144.6488552093506,1,48da83f2
{'gbdt': 0.9563379018795469},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.5267720114342559}",balanced,0.9329165209226834,0.0631798311796333,100,0.007322770516109712,-1,root_mean_squared_error,87,7,149,1,regression,0.7074159423758969,0.5765533001102356,99999,13,serial,True,1,0.03453188205281542,195.19551539421082,1,73074ad4
{'gbdt': 0.9710886359554864},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.6771416685310995}",balanced,0.9950500207910784,0.4000604807721536,100,0.038071793060644774,-1,root_mean_squared_error,13,9,67,1,regression,0.2614669197606574,0.8003815210448519,99999,13,serial,True,1,0.03944228713035747,152.86750555038455,1,dea5cad0
{'gbdt': 0.9642910579061508},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.8152892261381367}",balanced,0.6800005883926978,0.22473090766388898,100,0.02316329869225835,-1,root_mean_squared_error,20,7,113,1,regression,0.10938410281219701,0.18067233687938689,99999,10,serial,True,1,0.04244323479582567,168.513986825943,1,95360380
{'gbdt': 0.9618127306807758},{'gbdt': 20},false,{'boosting_type': 'goss'},balanced,0.8569265361566667,0.0891525362790695,100,0.015841180348917683,-1,root_mean_squared_error,71,8,47,1,regression,0.22651281489451136,0.25443662207124307,99999,10,serial,True,1,0.041844900884799766,198.2203154563904,1,951e015e
{'gbdt': 0.9584946077322708},{'gbdt': 20},false,"{'boosting_type': 'gbdt', 'subsample': 0.6832785655369844}",balanced,0.6088630088649782,0.4984561638305083,100,0.016622841708114157,-1,root_mean_squared_error,53,14,41,1,regression,0.40424937954889295,0.41849489857487776,99999,10,serial,True,1,0.045219324533459684,186.91440320014956,1,90bfe562
{'gbdt': 0.9880576573456334},{'gbdt': 14},false,{'boosting_type': 'goss'},balanced,0.9223263470010468,0.31019186745980043,100,0.01571886395004741,-1,root_mean_squared_error,41,11,77,1,regression,0.5075033979540218,0.5727761670432715,99999,10,serial,True,1,0.04311127733152679,177.9166181087494,1,10bc760a
{'gbdt': 0.9774695927706455},{'gbdt': 21},false,{'boosting_type': 'goss'},,0.9143783381225751,0.6507671236424423,100,0.026511425339299476,-1,root_mean_squared_error,87,9,79,1,regression,0.3373117444610989,0.028601587231267267,99999,12,serial,True,1,0.047323253287244536,151.9150388240814,1,954d9842
{'gbdt': 0.9539276726210804},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.7476836374325128}",balanced,0.9818110765120156,0.05408324148747104,100,0.055882450715102325,-1,root_mean_squared_error,99,8,48,1,regression,0.48161885592810066,0.19941430364449902,99999,15,serial,True,1,0.03653212441048602,173.2300763130188,1,e47836a0
{'gbdt': 0.9633336459247214},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.8661633984118133}",,0.919071868014542,0.5084128022611062,100,0.07809256934313093,-1,root_mean_squared_error,15,18,114,1,regression,0.7012470186300744,0.8157845113497039,99999,8,serial,True,1,0.034628830934873206,146.4932568073273,1,94d45054
{'gbdt': 0.9501544554032377},{'gbdt': 20},false,{'boosting_type': 'goss'},,0.6197836739744966,0.44130230751204313,100,0.015382067958654173,-1,root_mean_squared_error,93,7,117,1,regression,0.541820169594937,0.39409204725119684,99999,7,serial,True,1,0.0499875485599736,167.29258060455322,1,c9af9312
{'gbdt': 0.9536339009663649},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.9809050224197521}",balanced,0.804479979036205,0.6843005857172553,100,0.05776066019116696,-1,root_mean_squared_error,80,19,82,1,regression,0.45271522956659915,0.653382274814936,99999,5,serial,True,1,0.033231061466099346,146.80896115303042,1,a9f8e37c
{'gbdt': 0.9674037291861936},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.683804807983021}",balanced,0.9948674425124042,0.383168702364752,100,0.03504846434681661,-1,root_mean_squared_error,80,9,74,1,regression,0.26225360856617896,0.4255332977631518,99999,5,serial,True,1,0.040290072503968793,159.50475478172302,1,23e11b8c
{'gbdt': 0.9622231140956042},{'gbdt': 8},false,{'boosting_type': 'goss'},,0.9555435955826108,0.12638838690551696,100,0.005891475820863773,-1,root_mean_squared_error,83,18,54,1,regression,0.3487170266671289,0.9480252033567291,99999,15,serial,True,1,0.03684361987652689,233.8906574249268,1,3b3df3a4
{'gbdt': 0.9668666123603591},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.6775370422428156}",balanced,0.998847082016248,0.3085802783624486,100,0.03500833932550882,-1,root_mean_squared_error,9,9,84,1,regression,0.23285775201711414,0.9140913284974664,99999,15,serial,True,1,0.03571286768541085,152.39359951019287,1,c6da4512
